Hero,Degree,Betweenness,Closeness,PageRank,Community,Role
SIGMAR,0.0017120622568093386,0.0,0.3400239716878959,4.753918039058886e-05,6,Other
GAARK,0.002178988326848249,0.0,0.3680964698977683,6.27183231532788e-05,6,Other
EKAK,0.002178988326848249,0.0,0.3680964698977683,6.27183231532788e-05,6,Other
TAROOK,0.002178988326848249,0.0,0.3680964698977683,6.27183231532788e-05,6,Other
"NASH, SABRINA",0.001245136186770428,0.0,0.3559161287959202,4.535220662457308e-05,6,Other
"NASH, JOHN JOHNNY TH",0.001245136186770428,0.0,0.3559161287959202,4.535220662457308e-05,6,Other
PROWLER III/RICK LAW,0.002178988326848249,0.0,0.3683511345065185,5.84741235486786e-05,21,Other
ANNALEE,0.007470817120622569,5.396050453977229e-07,0.3873795202822752,0.0001214581174997199,4,Other
"ROTH, DR. GERALD",0.0015564202334630351,0.0,0.3772689948636294,5.1692236748924846e-05,21,Other
CHTYLOK,0.0015564202334630351,0.0,0.3772689948636294,5.1692236748924846e-05,21,Other
"TOWNSEND, CHRIS",0.0015564202334630351,0.0,0.3772689948636294,5.1692236748924846e-05,21,Other
MENTUS,0.002178988326848249,0.0,0.3289425128978821,6.498830608386384e-05,3,Other
STONECUTTER/UTAMA TO,0.005447470817120623,4.6522381226105856e-07,0.4196971968741749,0.00010300366478086808,21,Other
EMBER,0.005291828793774319,2.282595247226955e-05,0.3975020486539889,0.00011210038071061469,0,Other
"NUGENT, ALICE",0.004202334630350195,3.391255064331841e-06,0.3947269509462229,8.360055855707852e-05,0,Other
BLACK BRIGADE,0.005291828793774319,2.282595247226955e-05,0.3975020486539889,0.00011210038071061469,0,Other
"TREMONT, JONATHAN",0.008560311284046693,3.695007491196961e-06,0.4042423554581186,0.00014422219385159258,0,Other
LORD TEMPLAR/,0.006536964980544747,2.973067725347385e-06,0.40855930605036217,0.0001160444066513953,0,Other
PELIALI,0.0017120622568093386,0.0,0.3756276340769924,4.80136465583921e-05,0,Other
"REVER, BRAD",0.0009338521400778211,0.0,0.3683086659373704,9.377683458716509e-05,24,Other
"WEASON, SENATOR",0.0009338521400778211,0.0,0.3683086659373704,9.377683458716509e-05,24,Other
"DUNER, MAJOR",0.0009338521400778211,0.0,0.3683086659373704,9.377683458716509e-05,24,Other
"HAGER, GENERAL",0.0009338521400778211,0.0,0.3683086659373704,9.377683458716509e-05,24,Other
"REVER, DAN",0.0009338521400778211,0.0,0.3683086659373704,9.377683458716509e-05,24,Other
WARGOD/MORA HAGER,0.0009338521400778211,0.0,0.3683086659373704,9.377683458716509e-05,24,Other
"RYANS, JIM",0.000311284046692607,0.0,0.3329017521892228,2.7482137404285424e-05,0,Other
SURGEON GENERAL/ANGE,0.0007782101167315176,0.0,0.371672508901429,3.728632916943938e-05,0,Other
BUCKY VI/,0.005914396887159534,3.505905168054441e-05,0.3940696001983325,0.00013499656987409726,21,Other
WORD II/,0.0038910505836575876,2.897870008207435e-06,0.3654435982391788,9.316205828943612e-05,21,Other
IZANAMI II,0.0028015564202334632,0.0,0.36245818505789773,7.14789076318866e-05,21,Other
"VON STRUCKER, WERNER",0.0056031128404669265,1.3161082926970024e-05,0.3769573678692291,0.00012096996951611454,21,Other
"GEDDINGS, JUDITH GHO",0.000622568093385214,0.0,0.352363248842685,3.326111738459941e-05,21,Other
PAVANE,0.0010894941634241246,7.312546412842427e-09,0.3197722936944727,5.12499107109046e-05,2,Other
HARDCORE/,0.004202334630350195,1.8593613044473485e-05,0.38744999563466126,0.00010848565611097999,2,Other
"ANDREWS, DARYL TROOP",0.004824902723735409,7.463595044922974e-05,0.3816181118155276,0.000127441801297132,2,Other
"MEDINA, ANALISA MARI",0.004980544747081712,7.762283584588973e-05,0.3816409072346672,0.00013336073420423952,2,Other
"LUCAS, JAMES JR.",0.002490272373540856,8.387668804491877e-07,0.3789921952791295,6.987360587961064e-05,2,Other
RAZORFIST ROBOT,0.0014007782101167316,0.0,0.3422644467785699,5.548357128047985e-05,2,Other
SHOCKWAVE ROBOT,0.0010894941634241246,0.0,0.3421727949879801,4.7853258572068905e-05,2,Other
"GRIMM, PETUNIA PENNY",0.0015564202334630351,0.0,0.3733230354105156,4.5328026523435057e-05,3,Other
BOULDER/,0.002334630350194553,9.082388493562781e-07,0.3640069751604127,6.592752602853224e-05,3,Other
HAMMERHAND,0.003579766536964981,7.60473928298422e-07,0.3424662536457742,9.11042327062458e-05,3,Other
WATER WITCH/,0.002334630350194553,9.082388493562781e-07,0.3640069751604127,6.592752602853224e-05,3,Other
DIGGER II/,0.002334630350194553,9.082388493562781e-07,0.3640069751604127,6.592752602853224e-05,3,Other
"BENJAMIN, BYRON",0.0037354085603112843,1.979757555913493e-06,0.36973671458423407,8.335592917099399e-05,3,Other
RAINBOW,0.0026459143968871595,2.6603300723288484e-07,0.34015069094476724,7.18137921297268e-05,3,Other
JAVELIN/DARIN,0.0026459143968871595,2.6603300723288484e-07,0.34015069094476724,7.18137921297268e-05,3,Other
HATCHET-9,0.00046692607003891054,0.0,0.35552002826863077,3.062890504023567e-05,4,Other
NETTLES,0.0015564202334630351,0.0,0.3323476086150418,5.103533945526381e-05,4,Other
CHAMBLISS,0.0015564202334630351,0.0,0.3323476086150418,5.103533945526381e-05,4,Other
MUNSON,0.0015564202334630351,0.0,0.3323476086150418,5.103533945526381e-05,4,Other
"SMITH, HELEN BACK",0.0014007782101167316,0.0,0.35986540655714566,4.920449191179622e-05,4,Other
"SMITH, ANDY",0.0014007782101167316,0.0,0.35986540655714566,4.920449191179622e-05,4,Other
REBO,0.0014007782101167316,0.0,0.35986540655714566,4.920449191179622e-05,4,Other
"WEALS, MELVIN J.",0.0014007782101167316,0.0,0.35986540655714566,4.920449191179622e-05,4,Other
"SHAARA, MR.",0.0017120622568093386,0.0,0.3686699612242103,5.224479058174309e-05,4,Other
"SHAPANDER, KARIMA",0.0017120622568093386,0.0,0.3686699612242103,5.224479058174309e-05,4,Other
"SHAARA, MRS.",0.0017120622568093386,0.0,0.3686699612242103,5.224479058174309e-05,4,Other
"SHAARA, SANJIT",0.0017120622568093386,0.0,0.3686699612242103,5.224479058174309e-05,4,Other
BLACK DEATH/DR. IVAN,0.0009338521400778211,0.0,0.3685211067667742,3.607257489750808e-05,4,Other
PET,0.0015564202334630351,0.0,0.33359703571509836,5.916359742336216e-05,4,Other
MOJO II,0.0032684824902723736,4.412718539023069e-05,0.3751424125427493,8.477807569348193e-05,4,Other
KRAGAR,0.0015564202334630351,0.0,0.33359703571509836,5.916359742336215e-05,4,Other
BRAHAMS,0.001245136186770428,0.0,0.33356220256946667,4.8816742671994325e-05,4,Other
"DRISCOLL, MAYOR",0.0014007782101167316,0.0,0.33357961823294335,5.3913056343826845e-05,4,Other
NIRA,0.0014007782101167316,0.0,0.33357961823294335,5.3913056343826845e-05,4,Other
"FLEET, JONAS",0.00046692607003891054,0.0,0.32534119706770365,6.305982419468225e-05,9,Other
WENDIGO IV/MICHAEL F,0.00046692607003891054,0.0,0.32534119706770365,6.305982419468225e-05,9,Other
"FLEET, TAMARA",0.00046692607003891054,0.0,0.32534119706770365,6.305982419468225e-05,9,Other
JESTER III,0.0032684824902723736,3.3346996627367034e-06,0.39165392190373105,7.321746663480893e-05,21,Other
VOLKHVY,0.0017120622568093386,0.0,0.36930927329569735,5.284451416881959e-05,0,Other
SUPREME COMMANDER,0.002178988326848249,3.343571695547974e-06,0.3762026984640855,6.402662848050822e-05,0,Other
"RENKO, DR. IRENO",0.0017120622568093386,0.0,0.36930927329569735,5.284451416881959e-05,0,Other
DREAMGUARD/DEPUTY WI,0.0010894941634241246,0.0,0.36803285875665687,4.5388209185486986e-05,0,Other
"MUNDY, SHANE",0.0010894941634241246,0.0,0.36803285875665687,4.5388209185486986e-05,0,Other
ORPHAN,0.0010894941634241246,0.0,0.36803285875665687,4.5388209185486986e-05,0,Other
BROKER,0.0017120622568093386,0.0,0.3681176784982464,5.155532916651428e-05,0,Other
SKEWER,0.0017120622568093386,0.0,0.3681176784982464,5.155532916651428e-05,0,Other
SKULLBUSTER,0.0068482490272373546,3.4717251534315006e-07,0.37671287901035166,0.00011344775434454378,4,Other
SUPER-ANDROID F-4,0.001245136186770428,1.673884678555598e-08,0.3725828334508726,4.00007207393538e-05,3,Other
"WILSON, LOUIS",0.0038910505836575876,3.20972683163817e-07,0.38632545821837977,8.378489312672024e-05,21,Other
RICOCHET RITA,0.004980544747081712,5.8929581571906806e-06,0.4044214728456491,9.336539983822556e-05,4,Other
"NORTH, RICKY",0.000622568093385214,3.9857427551523076e-07,0.36513032506661125,3.5879901899407804e-05,21,Other
"RIESER, ROB",0.0014007782101167316,0.0,0.3497974502061628,4.8590130133534944e-05,8,Other
YAYAUHCO,0.0007782101167315176,0.0,0.35181995748984385,3.9370333679776515e-05,8,Other
LORD LEADER,0.0009338521400778211,0.0,0.3503921480758782,3.886715217380176e-05,8,Other
ZOM,0.0017120622568093386,1.280665276817027e-07,0.3513556108675519,5.216685302994867e-05,8,Other
"TAYLOR, JENNA",0.004357976653696498,2.1894410803645673e-06,0.384998519313984,9.127234017007022e-05,21,Other
"WATSON, MADELINE",0.0038910505836575876,2.550094019937001e-07,0.3876145378884647,8.70141737919365e-05,21,Other
"BROWN, FRANK",0.0038910505836575876,2.550094019937001e-07,0.3876145378884647,8.70141737919365e-05,21,Other
"BYRNES, TIM",0.0038910505836575876,2.550094019937001e-07,0.3876145378884647,8.70141737919365e-05,21,Other
HUNTSMAN,0.0032684824902723736,2.6284796402857976e-06,0.3937296128684023,6.987004589385886e-05,6,Other
"KILLDRAGON, HARMONY",0.0015564202334630351,0.0,0.34388559276686387,5.082600591722125e-05,21,Other
RED RAVEN II,0.004980544747081712,3.6594203589221965e-06,0.4013474733347298,9.157332041130847e-05,0,Other
SQUIRREL GIRL/,0.000311284046692607,0.0,0.3641314503599432,2.798989123053864e-05,8,Other
ROCKET RACER II/,0.000622568093385214,0.0,0.3646302036306109,3.3629523096475274e-05,21,Other
KEEVER,0.000622568093385214,0.0,0.36649173567461507,3.406027424651745e-05,21,Other
MASTERBLASTER/,0.000622568093385214,0.0,0.3785655287086309,3.90723886890627e-05,21,Other
POWERHOUSE II/,0.000622568093385214,0.0,0.3785655287086309,3.90723886890627e-05,21,Other
"BROOKS, ANNA",0.0014007782101167316,6.133934928012248e-09,0.3836576249333792,4.9902664778788235e-05,21,Other
"GOONER, MELVIN",0.0014007782101167316,6.133934928012248e-09,0.3836576249333792,4.9902664778788235e-05,21,Other
"THORPE, LUKE",0.001245136186770428,4.7055819026267286e-09,0.38230316108278867,4.715494286101637e-05,21,Other
STYX II,0.000622568093385214,0.0,0.34403373151771927,3.181259515398721e-05,8,Other
RANDOM,0.0032684824902723736,0.0,0.38585882522137727,6.70799111589527e-05,0,Other
UNCEGILA,0.0001556420233463035,0.0,0.35653183192051136,2.5742514348011135e-05,4,Other
VIGIL,0.0001556420233463035,0.0,0.35770955870419147,2.5543800327134144e-05,3,Other
VITCHEN,0.0015564202334630351,3.930253509320766e-08,0.35320086395132755,5.1561082074949e-05,8,Other
NUGENT,0.0015564202334630351,3.930253509320766e-08,0.35320086395132755,5.1561082074949e-05,8,Other
BRUTUS KLOR,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
SKARABROUS,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
MOLGOTHA,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
SIFFROR,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
MALEVOLENCE,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
PHEMOUS,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
THOG,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
VILIVEN,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
HEDRON,0.002490272373540856,0.0,0.3526355242309065,7.317582936555635e-05,6,Other
GLEEG,0.0010894941634241246,0.0,0.35106601615558897,4.329481780963396e-05,8,Other
ALCHEMY/THOMAS JONES,0.005914396887159534,2.993525844143113e-06,0.3842806705169953,0.00010250886784879314,4,Other
JESTER II,0.004513618677042802,1.4226471460253617e-06,0.3775142063351196,8.825921312912368e-05,4,Other
EXECUTIONER IV,0.0031128404669260703,7.730877821635357e-08,0.36278748668534233,6.83367365928871e-05,4,Other
KNAVE,0.0031128404669260703,7.730877821635357e-08,0.36278748668534233,6.83367365928871e-05,4,Other
RED QUEEN,0.0031128404669260703,7.730877821635357e-08,0.36278748668534233,6.83367365928871e-05,4,Other
NECROM,0.004357976653696498,0.0,0.3507768984306338,8.45595264095852e-05,4,Other
ANTI-PHOENIX,0.0026459143968871595,0.0,0.35054594688991353,6.014524782197911e-05,4,Other
"KLEIN, SHIRLEY",0.002334630350194553,2.7297942587578583e-07,0.37921714316331695,6.628468897080232e-05,0,Other
"KLEIN, STANLEY",0.002334630350194553,2.7297942587578583e-07,0.37921714316331695,6.628468897080232e-05,0,Other
"KEMEL, MEHMET",0.004202334630350195,3.146970707010859e-06,0.3891254295642587,0.00010494170368270238,0,Other
BRANSON,0.0017120622568093386,0.0,0.3764687070894799,5.6307005542973525e-05,0,Other
"GROVES, GEN. MCALLIS",0.0014007782101167316,0.0,0.37642434619781795,4.854113155024266e-05,0,Other
ALANYA,0.0020233463035019454,0.0,0.3820288464491488,6.030967626352474e-05,0,Other
"BUSIEK, KURT",0.0020233463035019454,0.0,0.3820288464491488,6.030967626352474e-05,0,Other
"DAVID, PETER",0.0020233463035019454,0.0,0.3820288464491488,6.030967626352474e-05,0,Other
WITHERS,0.002490272373540856,0.0,0.3938266922280444,5.7700187730967795e-05,0,Other
"ENGLEHART, STEVE",0.002178988326848249,6.976591681697224e-07,0.3728872667220476,5.636636805096498e-05,6,Other
HYENA/HENRY MORTONSO,0.002490272373540856,4.4292372589094627e-07,0.3836345879677894,6.206243436887976e-05,2,Other
SHARK/,0.0017120622568093386,0.0,0.37935224011492485,5.147057037361142e-05,2,Other
"DELAZNY, CHARLES L.",0.0018677042801556422,1.0556362382632334e-07,0.3737160989714298,5.1639092127410625e-05,0,Other
MALICE II,0.000622568093385214,0.0,0.33160587678494646,3.443263762101535e-05,9,Other
CODY,0.0015564202334630351,2.1265692423918306e-08,0.3541994915187695,4.998944035841606e-05,4,Other
LUDI,0.0010894941634241246,0.0,0.3844425313205105,4.1002149000360964e-05,8,Other
NINGAL,0.0009338521400778211,0.0,0.35062289693862164,3.9048376697481255e-05,8,Other
"EISMAN, BETTY",0.00046692607003891054,0.0,0.35050748453014946,3.966002292380197e-05,21,Other
"RUIZ, DR. BERNARDO",0.00046692607003891054,0.0,0.35050748453014946,3.966002292380197e-05,21,Other
VIBRANIA/SHARA,0.00046692607003891054,0.0,0.33598287905004015,3.0089671907276033e-05,5,Other
KALMARI,0.000311284046692607,0.0,0.34180667815191335,2.7875384387162054e-05,8,Other
CRIMSON DYNAMO/PROF.,0.0009338521400778211,0.0,0.36575740943528534,4.2131428719174365e-05,0,Other
CRIMSON DYNAMO II/BO,0.0007782101167315176,0.0,0.3657364719225808,3.8544393368224125e-05,0,Other
MIDGET,0.007782101167315175,6.042134983866821e-07,0.3955333639581232,0.00012421069279480154,3,Other
TENPIN/ALVIN HEALEY,0.0026459143968871595,5.438554402419195e-06,0.37576018514471354,7.038364711233779e-05,0,Other
RINGLEADER,0.0026459143968871595,5.438554402419195e-06,0.37576018514471354,7.038364711233779e-05,0,Other
KNICK KNACK,0.0026459143968871595,5.438554402419195e-06,0.37576018514471354,7.038364711233779e-05,0,Other
BLUE STREAK/,0.004980544747081712,1.2640938708813406e-06,0.40635059645204885,9.578132898059485e-05,0,Other
EL JAGUAR,0.007626459143968872,1.303256637623826e-05,0.38969505507871693,0.00013470564191429233,0,Other
GRAPPLER,0.006070038910505837,5.418744631692282e-06,0.37820697496096395,0.0001145117298446665,0,Other
HELLRAZOR,0.005914396887159534,1.002850069217506e-05,0.3919903324139864,0.000110305423287955,0,Other
STEEPLEJACK II/MAXWE,0.005447470817120623,3.627038965360114e-07,0.3751644408699685,0.00010071164404727622,0,Other
CYCLONE,0.007937743190661479,2.450573585287818e-05,0.393365991135055,0.00014133042828028505,0,Other
"RADD, FENNAN",0.000622568093385214,3.6237348670394973e-08,0.3439041031335754,3.4395075737125676e-05,8,Other
AIR WALKER/ARLO SAMU,0.000311284046692607,0.0,0.3203495000007804,2.789970077011264e-05,0,Other
BLACK RAZER,0.000311284046692607,0.0,0.3321920879746043,2.7501242409361474e-05,8,Other
PANTHER CUB/,0.0009338521400778211,0.0,0.000933852140077821,0.00015561780267662619,25,Other
MANT/ERNEST,0.0009338521400778211,0.0,0.000933852140077821,0.00015561780267662619,25,Other
SWORDSMAN IV/,0.0009338521400778211,0.0,0.000933852140077821,0.00015561780267662619,25,Other
"DARLEGUNG, GEN.",0.0009338521400778211,0.0,0.000933852140077821,0.00015561780267662619,25,Other
AMAZO-MAXI-WOMAN/,0.0009338521400778211,0.0,0.000933852140077821,0.00015561780267662619,25,Other
MISS THING/MARY,0.0009338521400778211,0.0,0.000933852140077821,0.00015561780267662619,25,Other
STERLING,0.0009338521400778211,0.0,0.000933852140077821,0.00015561780267662619,25,Other
SERESTUS,0.004202334630350195,0.0,0.39889182918246635,7.8453159586924e-05,0,Other
JEMIAH,0.010739299610894943,4.5894051523058624e-05,0.3947513393892842,0.0001721787720456696,6,Other
NAGA,0.00046692607003891054,0.0,0.3483479869154116,3.122452329276115e-05,3,Other
"ANDERSSEN, TANYA",0.009805447470817122,8.635689332626626e-06,0.4256812864291801,0.0001599913106152125,4,Other
TIMBERIUS II,0.0031128404669260703,2.9284053173844347e-09,0.37152122044633157,6.483402723324292e-05,4,Other
DEFENSOR,0.02132295719844358,3.507722598486683e-06,0.4759423739582512,0.0003077531918591529,0,Other
COLLECTIVE MAN,0.021478599221789886,0.0001591982023655082,0.4759778311864385,0.0003291809133227924,0,Other
TALISMAN,0.017898832684824905,9.976479423658732e-07,0.4702326067576039,0.00026052419108793496,0,Other
WENDIGO/PAUL CARTIER,0.0010894941634241246,4.369303743799992e-09,0.3675881956167979,4.130263040616097e-05,7,Other
BI-BEAST,0.000622568093385214,0.0,0.35230495880979124,3.247688780264545e-05,7,Other
BERSERKER,0.0014007782101167316,0.0,0.3907437115782254,4.2333271086847546e-05,0,Other
"IMMORTUS, MARCUS",0.004980544747081712,4.880931461832415e-06,0.4127560196405171,9.12181286531814e-05,0,Other
PATCHWORK/KYLE BARKE,0.001245136186770428,7.260888130833469e-07,0.37012225860361275,5.294272070464891e-05,7,Other
GEIGER/DELILAH DEEDE,0.001245136186770428,7.260888130833469e-07,0.37012225860361275,5.294272070464891e-05,7,Other
"SHARP, TRINA",0.001245136186770428,7.260888130833469e-07,0.37012225860361275,5.294272070464891e-05,7,Other
"PINKERTON, RUDY",0.0009338521400778211,0.0,0.35776965102562236,4.649934391604174e-05,7,Other
CYNAS,0.006692607003891051,1.7001157857147042e-07,0.3838420203073334,0.00011842638296452214,3,Other
SAPPHIRAS,0.006692607003891051,1.7001157857147042e-07,0.3838420203073334,0.00011842638296452214,3,Other
FURGAR,0.006692607003891051,1.7001157857147042e-07,0.3838420203073334,0.00011842638296452214,3,Other
TARGON,0.006692607003891051,1.7001157857147042e-07,0.3838420203073334,0.00011842638296452214,3,Other
PORCAL,0.0056031128404669265,9.812383390337834e-08,0.3821202409100217,0.00010291451335430978,3,Other
"FORTHWARD, KENT",0.002334630350194553,0.0,0.3654226966378154,6.0695699720776127e-05,8,Other
"FLORES, JAMIE",0.010894941634241246,2.8897829477462575e-05,0.4552875670217034,0.00017916768471177603,8,Other
WONDER MAN DOPPELGAN,0.010739299610894943,7.702862073100062e-07,0.451363506041368,0.00016491182565949765,8,Other
"PHIM, FATHER",0.003579766536964981,3.3648950712366832e-06,0.37671287901035166,9.836269425639741e-05,8,Other
ANGKOR,0.0010894941634241246,0.0,0.34931932356564044,4.0643803695715106e-05,8,Other
ROCKWALL,0.0010894941634241246,0.0,0.36584118346401534,4.048419380053644e-05,21,Other
"THOMAS, DR. JOHN",0.0018677042801556422,1.3685122079977919e-08,0.3688402279191528,4.933642996357851e-05,4,Other
MASTER MOLD,0.004513618677042802,2.185471587694987e-06,0.3859287482945071,8.831251954365327e-05,4,Other
"MARKO, KURT",0.002334630350194553,1.9160317346363179e-07,0.3701437012928315,5.623356022017694e-05,4,Other
NEEDLE,0.006070038910505837,7.910598083416785e-06,0.39487332682420045,0.00011290287000350406,0,Other
WORD,0.0010894941634241246,4.058967673611664e-07,0.37711311698828737,4.341364550228029e-05,3,Other
ULTIMA,0.0010894941634241246,4.058967673611664e-07,0.37711311698828737,4.341364550228029e-05,3,Other
"TOLLIVER, SHERIFF JO",0.002490272373540856,8.453649041860999e-07,0.4009948175494611,6.359300566829479e-05,0,Other
"SOUSA, PAUL",0.0018677042801556422,0.0,0.37055158496784385,5.437383770045427e-05,21,Other
"APPLEBAUM, PHANTASY",0.0018677042801556422,0.0,0.3679692695971643,5.379901201158619e-05,21,Other
MASTERMIND III,0.002178988326848249,1.2100310755484304e-05,0.3808900934789295,8.472970177463704e-05,4,Other
"COLLINS, EMMA",0.0014007782101167316,1.7136638710262613e-06,0.3807765914545303,5.1254009505450146e-05,4,Other
"RADCLIFFE, TODD",0.0018677042801556422,7.092541033266456e-07,0.38157252914569784,6.331298424529995e-05,4,Other
"CAMPBELL, VALERIE",0.000622568093385214,0.0,0.33547127477109817,4.5386880192030944e-05,4,Other
"BRADDOCK, ELIZABETH",0.000622568093385214,0.0,0.33547127477109817,4.5386880192030944e-05,4,Other
"BRADDOCK, JAMES",0.0018677042801556422,1.8333241989461673e-06,0.3531032622977542,7.000747541437538e-05,4,Other
BARRINGTON,0.002178988326848249,0.0,0.3446833420379566,5.4842379279100546e-05,4,Other
"FROST, CORDELIA",0.004669260700389106,2.659356928582872e-07,0.34721213129805795,9.708960622050445e-05,4,Other
"KAISHEK, HAAN",0.0010894941634241246,0.0,0.3577896862863619,5.392162932776295e-05,4,Other
"KAISHEK, KIA",0.001245136186770428,0.0,0.3578097237911942,6.094573042579668e-05,4,Other
TUPA,0.0010894941634241246,0.0,0.3577896862863619,5.3921629327762944e-05,4,Other
MEGA MAX/,0.0015564202334630351,0.0,0.36133075602395454,7.805455575119929e-05,4,Other
"CROWE, GERONIMO",0.0015564202334630351,0.0,0.36133075602395454,7.805455575119929e-05,4,Other
MINI MAX/,0.0015564202334630351,0.0,0.36133075602395454,7.805455575119929e-05,4,Other
CARGO,0.0015564202334630351,0.0,0.36133075602395454,7.805455575119929e-05,4,Other
HARDWIRE/,0.0015564202334630351,0.0,0.36133075602395454,7.805455575119929e-05,4,Other
PIGSKIN/,0.0015564202334630351,0.0,0.36133075602395454,7.805455575119929e-05,4,Other
VANCE REBUS/,0.0015564202334630351,0.0,0.36133075602395454,7.805455575119929e-05,4,Other
RECKLESS ERIC/,0.0015564202334630351,0.0,0.36133075602395454,7.805455575119929e-05,4,Other
SEETAH,0.000622568093385214,0.0,0.34651537195007936,3.617665506339135e-05,3,Other
DEMOLITION MAN DOPPE,0.0032684824902723736,1.7733940128324416e-07,0.377135377369433,6.997142822591133e-05,0,Other
"BENWAY, DR.",0.0028015564202334632,1.2625267580017386e-06,0.37556139360542934,6.46567097756232e-05,0,Other
MALTZ,0.0014007782101167316,0.0,0.32117078510106895,9.531398021322084e-05,9,Other
ARMAND,0.0014007782101167316,0.0,0.32117078510106895,9.531398021322084e-05,9,Other
"SEWARD, ANNE",0.0014007782101167316,0.0,0.32117078510106895,9.531398021322084e-05,9,Other
"SEWARD, DR. CHARLES",0.0014007782101167316,0.0,0.32117078510106895,9.531398021322084e-05,9,Other
"SEWARD, ELISABETH",0.0014007782101167316,0.0,0.32117078510106895,9.531398021322084e-05,9,Other
"SEWARD, JANE",0.0014007782101167316,0.0,0.32117078510106895,9.531398021322084e-05,9,Other
"FLORESCU, ANTON",0.0014007782101167316,0.0,0.32117078510106895,9.531398021322084e-05,9,Other
"PENNINGTON, AUDRA",0.0014007782101167316,0.0,0.32117078510106895,9.531398021322084e-05,9,Other
MARVEL WOMAN | MUTAN,0.010116731517509728,6.1711589369761305e-06,0.3444046373788779,0.0002503771175309405,19,Other
DR. STRANGE | MUTANT,0.010116731517509728,3.3339876228181177e-06,0.3444046373788779,0.00022139279591843256,19,Other
VENDETTA | MUTANT X-,0.002178988326848249,0.0,0.3434604036133515,6.784167876881366e-05,19,Other
"FURY, NICK | MUTANT ",0.005447470817120623,6.583141551982671e-06,0.3476845030483002,0.0001387394743630875,19,Other
STINGRAY | MUTANT X-,0.010116731517509728,3.3339876228181177e-06,0.3444046373788779,0.00022139279591843256,19,Other
YELLOWJACKET II | MU,0.010116731517509728,3.3339876228181177e-06,0.3444046373788779,0.00022139279591843256,19,Other
DOC SAMSON | MUTANT ,0.002178988326848249,0.0,0.3434604036133515,6.784167876881366e-05,19,Other
"RICHARDS, REED | MUT",0.011828793774319068,4.8087810555666795e-06,0.3446089766998686,0.0002607434924138543,19,Other
FIRESTAR | MUTANT X-,0.002178988326848249,0.0,0.3434604036133515,6.784167876881366e-05,19,Other
"STORM, JOHNNY | MUTA",0.005136186770428016,6.042835035401819e-07,0.34381157122184597,0.00012866229672996447,19,Other
LACE/,0.00046692607003891054,0.0,0.33220936085771446,3.91306266722839e-05,21,Other
LEATHER/,0.00046692607003891054,0.0,0.33220936085771446,3.91306266722839e-05,21,Other
"MIFUNE, DR.",0.001245136186770428,0.0,0.3955578521554955,4.07549164734708e-05,0,Other
RASPUTIN,0.0018677042801556422,2.98898037073315e-07,0.37295256715986014,5.05979069113686e-05,21,Other
"MARTINEZ, MR.",0.0010894941634241246,0.0,0.36628162747323073,4.8058879705118205e-05,21,Other
"MARTINEZ, AKASHA",0.0010894941634241246,0.0,0.36628162747323073,4.8058879705118205e-05,21,Other
"PEEL, EMMA",0.004824902723735409,0.0,0.39710674547924446,8.688017602259974e-05,0,Other
POPEYE,0.004824902723735409,0.0,0.39710674547924446,8.688017602259974e-05,0,Other
"STEED, JOHN",0.004824902723735409,0.0,0.39710674547924446,8.688017602259974e-05,0,Other
CRIMSON DYNAMO IV/YU,0.0018677042801556422,0.0,0.37065907222924893,5.096943283271266e-05,0,Other
DIONYSUS [GREEK GOD],0.004824902723735409,3.6821386435194793e-06,0.3993905374767497,9.401137595361496e-05,6,Other
MASTER OM,0.0018677042801556422,4.776823444226832e-08,0.3738254302273456,5.788920351719603e-05,21,Other
"SENREICH, GUNTHER",0.0018677042801556422,4.776823444226832e-08,0.3738254302273456,5.788920351719603e-05,21,Other
CORONA/DAGNY FORREST,0.0015564202334630351,6.663599915663968e-08,0.3655690580772194,5.232041430864788e-05,21,Other
"FENTON, BARNEY",0.001245136186770428,0.0,0.36473428258352253,4.7026652911464565e-05,21,Other
"FORRESTER, DR. CEDRI",0.0015564202334630351,6.663599915663968e-08,0.3655690580772194,5.232041430864788e-05,21,Other
"SPERZEL, ANTON",0.0007782101167315176,0.0,0.37755882448975087,3.5965493402078795e-05,21,Other
"WEISMAN, DR.",0.002178988326848249,1.0758304873850456e-08,0.3705300949959731,5.478721183153901e-05,4,Other
GAMESMASTER/JEREMY,0.004980544747081712,1.2493485959460086e-06,0.38381896119281295,9.418343067749255e-05,4,Other
MONSTER FROM THE LOS,0.0015564202334630351,0.0,0.36663895489587767,4.4298268303583616e-05,5,Other
JENSKOT/ALIYA,0.001245136186770428,5.787750177212696e-10,0.3639862375671147,4.13363603104095e-05,4,Other
"GANGER, CARMEN",0.001245136186770428,0.0,0.3716508887217477,4.8912685443676775e-05,8,Other
